poetID,value,value,sourceNpv,sourceNpv,ccy,maturityDate,ttm,maID,gpName,notional
16810834,508.9761874521407,472.72481586269464,624933.0211,613307.2208,EUR,2020-07-08,5.023956,DRV-00005223-00,BABEAMBKKARL,10000000.0000
16811326,1164.2078313887498,1151.8004250374104,42077.7637,44714.8312,EUR,2020-03-31,4.752908,DRV-22106062-13,OTSCHMIEDDON,819475.6400
16811847,2901.5237082063954,2592.184260622622,620423.0938,609227.8014,EUR,2028-01-04,12.514715,DRV-20009511-96,VBREUTLINGEN,5000000.0000
16813628,17925.56078225024,18076.306079392678,2558527.7296,2837672.4411,EUR,2020-06-30,5.002053,DRV-22029691-08,JABHOLDHAARL,50000000.0000
16818902,769.8470840349152,903.4497289948922,522837.9780,512809.0627,EUR,2023-07-10,8.027378,DRV-10000075-96,VRALSFELD,5000000.0000
16819969,2837.028125354567,2528.4090217468065,714298.3720,702912.1711,EUR,2027-07-12,12.032854,DRV-20009461-99,VBBACKNANG,5000000.0000
16820786,189.09813890589834,207.46120944907406,12705.8590,14689.4160,EUR,2017-06-30,2.001368,DRV-22106476-13,MGOBERFLSNRD,520000.0000
16820952,4744.083627816889,4320.238826263461,90994.6094,89526.4279,EUR,2028-07-31,13.086926,DRV-22101937-12,CZ27SCHGM,812040.8200
16823460,10.05978132733421,14.756042888955156,-254700.8666,-250039.9204,EUR,2019-12-11,4.449007,DRV-10000075-96,VRALSFELD,5000000.0000
16823486,912.1042432769016,1049.6604583364008,487560.8055,476815.2121,EUR,2024-01-11,8.533880,DRV-10000075-96,VRALSFELD,5000000.0000
16833945,2229.680210534526,2318.036519181897,160182.0244,175928.2031,EUR,2018-06-29,2.997946,DRV-22064351-13,RIOWINDKRAMZ,5774999.0000
16833982,12164.341716170276,11574.667605465715,236856.3959,231822.3367,EUR,2025-03-31,9.752224,DRV-22064351-13,RIOWINDKRAMZ,3998075.0000
16834010,1505.7584585779398,1565.4276795605435,108174.8998,118808.6970,EUR,2018-06-29,2.997946,DRV-22064351-13,RIOWINDKRAMZ,3900000.0000
16834018,8214.891686857938,7816.66936759294,159955.1163,156555.4717,EUR,2025-03-31,9.752224,DRV-22064351-13,RIOWINDKRAMZ,2700000.0000
16836452,9566.89401430135,8914.765565712183,797015.8472,833279.2315,EUR,2030-09-30,15.252566,DRV-22106502-13,EGFENERGIFUE,9572308.0000
16836812,0.0,0.0,-38037.5366,-37927.0357,EUR,2016-04-18,0.802190,DRV-21069171-96,SPARBKBLN,8000000.0000
16837555,6152.7034111634,5919.795365098659,579955.3480,610544.6326,EUR,2021-12-31,6.505133,DRV-22062934-11,SCHOENHOLPRI,9660000.0000
16839126,1379.8088506360045,1370.6508084232635,333902.4698,353933.6413,EUR,2019-12-31,4.503764,DRV-22104537-13,KIZEOFVWDKIE,7500000.0000
16843357,5191.928908889121,5005.397398153192,530993.3979,596358.4911,EUR,2028-06-30,13.002053,DRV-22105468-13,ESWEBIOENWIE,8666666.6667
16845665,352.01519332308357,315.27033204550696,103642.2547,101317.3152,EUR,2026-01-19,10.557152,DRV-21069171-96,SPARBKBLN,1000000.0000
16845694,680.4349489864301,610.0328929812606,165911.2639,162391.3942,EUR,2027-01-18,11.553730,DRV-21069171-96,SPARBKBLN,1500000.0000
16845723,1434.628865140637,1286.173290101612,292289.6655,286465.4323,EUR,2028-01-18,12.553045,DRV-21069171-96,SPARBKBLN,2500000.0000
16846027,16751.386386829974,16852.146559599965,2394981.0123,2657852.0510,EUR,2020-06-30,5.002053,DRV-22029691-08,JABHOLDHAARL,50000000.0000
16850753,9.547447201366808,10.534220062084216,-370680.3048,-363628.6876,EUR,2019-05-31,3.917864,DRV-20019005-03,PSDBKSTG,10000000.0000
16851904,4696.071743873695,4297.53114165821,397383.9145,388755.0458,EUR,2023-06-15,7.958932,DRV-21069181-03,EMBERDGMBPOT,10000000.0000
16852365,5217.864599133839,4820.686125168029,154238.8795,151139.0275,EUR,2023-07-31,8.084873,DRV-22106656-13,ZUFFENHOTSTG,2454444.4600
16854188,14.185374608743498,15.452828602212765,-113958.3144,-111614.6975,EUR,2020-07-22,5.062286,DRV-15013751-10,RBOLDENBURG,2000000.0000
16854248,330.8269256614711,299.0750513155868,182043.8488,177940.7640,EUR,2023-07-24,8.065708,DRV-15013751-10,RBOLDENBURG,2000000.0000
16856678,1086.0862586202304,983.8813189188634,195121.3667,191817.7530,EUR,2028-07-24,13.067761,DRV-10000193-03,VBWALLMONTAB,1500000.0000
16856733,624.5576627493814,609.1425831562829,30281.0338,29987.3955,EUR,2018-07-31,3.085557,DRV-22106786-13,SAKIVEULMLAN,883333.3100
16860421,1893.4172630495555,1955.6853343268358,96947.3159,109273.2790,EUR,2019-06-28,3.994524,DRV-22106524-13,MATERVOGTSTG,3666666.6800
16866053,2549.2510910867745,2484.32390764642,308312.5318,320663.0170,EUR,2023-06-30,8.000000,DRV-22097833-12,PAULPFLEGWIN,2594790.0000
16871976,1060.5769920492946,980.6894682172566,150129.2781,156187.2170,EUR,2038-06-30,23.000684,DRV-20009461-99,VBBACKNANG,1486520.0000
16872015,808.7135986653349,747.669407700532,114251.9799,118873.3991,EUR,2038-06-30,23.000684,DRV-20009461-99,VBBACKNANG,1137890.0000
16873867,5248.638114578166,4991.766105776374,120197.0853,125067.4667,EUR,2025-06-30,10.001368,DRV-22106665-13,SKKROMERRAD,1107690.0000
16874073,1477.5319825663723,1429.5024350503845,47709.7846,50817.3809,EUR,2023-06-30,8.000000,DRV-22106646-13,VILLFVERMREU,917600.0000
16877319,4375.670770571273,4251.313304035099,4099649.0625,4062219.3074,EUR,2020-12-02,5.426420,16877319,DEAMIBBFFM,27400000.0000
16881203,745.5567652930437,769.8833035172046,41113.6047,44185.4183,EUR,2018-09-28,3.247091,DRV-22009295-13,KIENMASCHLAU,1000000.0000
16882648,1403.8723111629354,1369.1424839160593,37257.3567,38871.9263,EUR,2023-03-30,7.748117,DRV-22107074-13,KIPPMOGBRKOR,405250.0000
16885487,0.0,0.0,-852559.6019,-845473.7906,EUR,2018-07-23,3.063655,DRV-21021938-08,VNGVERGASLEI,20000000.0000
16886123,3237.4028317091256,2904.027352707384,1214956.5002,1192638.9889,EUR,2025-07-31,10.086242,DRV-10000326-95,EVKRGENKAS,10000000.0000
16889561,103245.19455454311,98202.78866561856,2573662.8437,2670167.3308,EUR,2023-06-30,8.000000,DRV-22107034-13,NEWBORNIMBLN,30080000.0000
16892894,18839.563229097334,19029.377499126367,2684332.9195,2975995.8448,EUR,2020-06-30,5.002053,DRV-22029691-08,JABHOLDHAARL,50000000.0000
16894800,2.538925490179827,2.7999793633252086,-239561.4429,-235551.6942,EUR,2019-08-26,4.156057,DRV-20009481-00,VBHEIDENHEIM,5000000.0000
16897100,17562.49974421485,17697.65789424536,2508205.6832,2782343.1093,EUR,2020-06-30,5.002053,DRV-22029691-08,JABHOLDHAARL,50000000.0000
16897800,10484.592628092178,9972.10464523667,578344.4676,607217.8586,EUR,2023-06-30,8.000000,DRV-22106737-13,WINDESSELWOE,9543272.7300
16898048,1986.3763855742554,1863.2717573843868,29594.0875,30636.8102,EUR,2033-06-30,18.001368,DRV-22106993-13,MEYERHUEFING,473684.0000
16902455,10243.552608328786,10194.386649948878,209501.8116,209085.4525,EUR,2018-07-31,3.085557,DRV-22025353-08,SALMABERGDEG,1000000.0000
16903592,2492.4880040502494,2436.5026794220926,227468.2299,242958.0195,EUR,2023-06-30,8.000000,DRV-21021462-00,RHGNORDHAN,4000000.0000
16903800,0.0,0.0,-9182.8769,-9168.9779,EUR,2016-07-08,1.023956,DRV-21069114-98,RBELBMARSCH,500000.0000
16903803,0.0,0.0,-7644.6944,-7636.9725,EUR,2016-07-11,1.032169,DRV-21069114-98,RBELBMARSCH,500000.0000
16905852,9540.637751171644,9077.747022398547,279404.8953,281843.2591,EUR,2030-09-30,15.252566,DRV-22106608-13,SOLARDAMMDAM,6559846.1600
16907756,227.8826910662522,235.7880154102535,10679.8559,11545.6358,EUR,2018-06-29,2.997946,DRV-22050548-08,MEYERBHSEIS,257000.0000
16913465,6.268254345079269,6.451275364993249,31161.9221,30986.4601,EUR,2017-03-17,1.713894,DRV-21042229-09,UINDU8769,2000000.0000
16913713,2202.3336939424366,1971.3956099207467,652181.4299,640908.7485,EUR,2026-08-10,11.112936,DRV-00005223-00,BABEAMBKKARL,5000000.0000
16913778,3300.3400414195035,2946.037027811812,1218539.3000,1196208.8101,EUR,2025-08-11,10.116358,DRV-00005223-00,BABEAMBKKARL,10000000.0000
16913863,2407.316611094084,2147.5952246945626,1123568.6644,1101615.6313,EUR,2024-08-09,9.111567,DRV-00005223-00,BABEAMBKKARL,10000000.0000
16915189,0.07487368191426799,0.10775651876567388,-797450.1918,-793641.2988,EUR,2017-08-11,2.116358,DRV-20019805-03,SPARBKMCH,25000000.0000
16915889,355.7779705758414,321.48426062139464,124496.1098,122260.1496,EUR,2025-08-11,10.116358,DRV-15013751-10,RBOLDENBURG,1000000.0000
16915900,257.8768519025432,232.87625609570097,114195.4841,111998.3541,EUR,2024-08-09,9.111567,DRV-15013751-10,RBOLDENBURG,1000000.0000
16915908,188.04252438836946,171.1990532896513,104002.8125,101934.2007,EUR,2023-08-09,8.109514,DRV-15013751-10,RBOLDENBURG,1000000.0000
16915955,11.89815074413739,12.951547658040683,-132706.3176,-130324.0963,EUR,2020-08-10,5.114305,DRV-15013751-10,RBOLDENBURG,2000000.0000
16919888,761.4399096155228,698.498471815998,26351.7741,26739.6224,EUR,2028-08-31,13.171800,DRV-22027935-07,KOCHERBECKPL,1206920.0000
16930431,681.7593954136717,620.3140227112825,486702.8480,477832.5298,EUR,2022-08-15,7.126625,DRV-20009511-96,VBREUTLINGEN,5000000.0000
16930435,955.05037186185,864.9891514527403,544353.0611,533976.6351,EUR,2023-08-15,8.125941,DRV-20009511-96,VBREUTLINGEN,5000000.0000
16935194,1880.4511983206803,1875.9034359248649,118395.4771,118254.5289,EUR,2017-08-17,2.132785,DRV-22016391-06,SCHEMPPIMMO,1150000.0300
16937048,3956.704210528901,4056.773756879393,181723.7107,196188.2773,EUR,2018-08-31,3.170431,DRV-22052789-13,WVVOBJLUISTU,4968960.0000
16937779,0.006723854780437675,0.009513977091528026,-27300.8225,-27143.5379,EUR,2017-08-21,2.143737,DRV-20000028-00,VRMESSKIRCH,1000000.0000
16942392,35696.04629593396,33440.63429340995,665551.9257,690753.1873,EUR,2033-06-30,18.001368,DRV-22088486-11,RUPFENGINKOE,5486301.3700
16942916,869.879796137112,793.3822139490619,501383.9156,491645.9851,EUR,2023-02-20,7.644079,DRV-20009511-96,VBREUTLINGEN,5000000.0000
16942925,1976.2178640301588,1788.0902635246973,482207.6871,475320.6874,EUR,2027-08-20,12.139630,DRV-20009511-96,VBREUTLINGEN,3000000.0000
16946329,0.03364630486312012,0.04585014717426868,-144547.6049,-143760.3877,EUR,2017-08-21,2.143737,DRV-21000320-00,VBSULINGEN,5000000.0000
16949264,329.9501433587274,299.13743522170057,118830.2855,116498.2039,EUR,2025-02-24,9.656399,DRV-21069171-96,SPARBKBLN,1000000.0000
16949269,243.26499350052046,221.2036346285968,107824.6637,105560.9297,EUR,2024-02-22,8.648870,DRV-21069171-96,SPARBKBLN,1000000.0000
16949278,425.9843477171548,386.6293761089449,186392.9268,182911.7483,EUR,2024-08-22,9.147159,DRV-21069171-96,SPARBKBLN,1500000.0000
16949281,387.7139440474074,352.04035755228085,134754.1999,132407.1570,EUR,2025-08-22,10.146475,DRV-21069171-96,SPARBKBLN,1000000.0000
16949297,516.8282600171937,470.18711092638034,145266.5413,142892.1130,EUR,2026-08-24,11.151266,DRV-21069171-96,SPARBKBLN,1000000.0000
16949298,666.9275621977821,606.955178641559,154805.3155,152413.5592,EUR,2027-08-23,12.147843,DRV-21069171-96,SPARBKBLN,1000000.0000
16949321,856.7846879486332,775.6860033203785,156092.8692,153764.9487,EUR,2029-02-22,13.650924,DRV-21069171-96,SPARBKBLN,1000000.0000
16949323,689.8832300269736,624.3410993970259,147394.0921,145024.0168,EUR,2028-02-22,12.648870,DRV-21069171-96,SPARBKBLN,1000000.0000
16954339,0.0,0.0,-76278.6526,-76278.8904,EUR,2015-08-24,0.150581,DRV-21069171-96,SPARBKBLN,16000000.0000
16954374,0.0,0.0,-131747.6908,-131315.1166,EUR,2016-08-23,1.149897,DRV-21069171-96,SPARBKBLN,10000000.0000
16958208,543.989308471641,506.2286880970576,467525.1638,459968.1739,EUR,2021-08-26,6.157426,DRV-20000214-96,VBWEINHEIM,5000000.0000
16959407,355.75743347500645,336.474577217389,402260.2153,396208.6428,EUR,2020-08-26,5.158110,DRV-15013050-95,RBSUEDMCH,5000000.0000
16959452,1145.6390742632755,1052.8511286274836,610548.8475,600088.6476,EUR,2023-08-28,8.161533,DRV-15013050-95,RBSUEDMCH,5000000.0000
16959865,2437.5709191590836,2188.1699050560824,522887.7318,516113.0489,EUR,2028-08-28,13.163586,DRV-20009461-99,VBBACKNANG,3000000.0000
16962538,565.6937450037708,529.0643661978122,475962.3466,468395.9544,EUR,2021-08-27,6.160164,16962538,VBSYLTWESTER,5000000.0000
16963314,1525.254225449498,1366.900734348135,476057.5680,469186.6491,EUR,2026-08-27,11.159479,DRV-20009461-99,VBBACKNANG,3000000.0000
16966722,3308.067408690099,3228.68590365127,547910.9726,574784.1877,EUR,2023-12-29,8.498288,DRV-22106381-13,WINDPBASIWGL,6490175.4400
16970429,5467.949666780011,5588.5035006097705,516723.5047,510264.9248,EUR,2019-03-29,3.745379,DRV-21065808-05,SARTORIUSGOE,10000000.0000
16970790,0.022619934413648103,0.04526613582608973,-148308.9286,-147498.1601,EUR,2017-08-29,2.165639,DRV-10000075-96,VRALSFELD,5000000.0000
16976087,8875.593590513185,8283.018007287174,268831.3262,279019.8639,EUR,2033-06-30,18.001368,DRV-22107291-13,STADTWLUDWBG,6930378.0000
16978595,533.8784240211072,496.0177789357251,461800.6487,454224.7763,EUR,2021-08-30,6.168377,DRV-10000171-01,VERVBLIMBURG,5000000.0000
16979627,253.4438652039314,262.9787729872101,39306.7616,42239.7858,EUR,2018-09-28,3.247091,DRV-20010812-03,ALFAALUWUT,1000000.0000
16981489,574.352116746956,580.0222488380743,38906.7063,42427.9805,EUR,2021-03-31,5.752224,DRV-22056220-09,VOGTPLASRIC,934375.0000
16984624,43487.29094403922,43717.359373048785,1684747.3484,1794002.0164,EUR,2019-06-28,3.994524,DRV-22107247-13,ECOMFUTIFFM,31040000.0000
16984762,418065.15151141805,413966.92525320285,8906094.4034,9161453.9420,EUR,2024-03-28,8.744695,16984762,GRUNDSOBEBRE,34562500.0000
16988162,36.07326552229858,34.30067170305809,158664.9128,157789.7446,EUR,2017-09-22,2.231348,DRV-20000215-00,VBWIESLOCH,5000000.0000
16991245,1.9286424763556684,2.110761173996419,-275981.0023,-271840.9431,EUR,2019-09-24,4.235455,DRV-20009481-00,VBHEIDENHEIM,5000000.0000
16995146,87.83078662938863,84.00076729433063,310901.5079,305910.4982,EUR,2020-09-07,5.190965,DRV-22086449-07,DEKATRECREDS,4000000.0000
16997708,1724.0398513302443,1510.1312112431006,814703.9329,803003.0762,EUR,2020-07-06,5.018480,DRV-00003368-00,WARBHYBKHBG,10000000.0000
16997906,1916.073661321575,1896.6219183800706,45365.1659,44822.0234,EUR,2025-12-30,10.502395,DRV-22107851-13,HORETHMUENOR,408000.0000
16998041,3192.5629178187787,3114.0580314084436,79445.6944,82717.4527,EUR,2023-09-29,8.249144,DRV-22107879-13,CLEANENGVITZ,600000.0000
17001402,0.003694631395610928,0.005531791722534119,-32881.6252,-32712.5698,EUR,2017-09-11,2.201232,DRV-20000028-00,VRMESSKIRCH,1000000.0000
17001404,237.92732585395768,233.67098507196266,40124.7684,39861.0612,EUR,2018-04-30,2.833675,DRV-21045604-10,IBUDNIKOWSHH,1950000.0000
17004345,34.83825741967003,37.977321465804785,-672572.2421,-662770.5590,EUR,2020-09-10,5.199178,DRV-21059588-13,GERAERBKGERA,8000000.0000
17004768,913.7856140442964,881.4191197580914,176136.0203,179656.7324,EUR,2021-08-31,6.171115,DRV-22089897-09,LIMBACHHJHEI,4393750.0000
17004831,0.5627760720171702,0.6370836473606417,-246789.3556,-243732.6438,EUR,2019-03-25,3.734428,DRV-20009481-00,VBHEIDENHEIM,5000000.0000
17005726,6718.053916335195,6579.169301889878,279867.7784,291032.4157,EUR,2021-06-30,6.001368,DRV-22026343-11,RAFIBERG,3000000.0000
17009748,407.2448901239717,371.70881036115986,152130.2571,149813.2431,EUR,2029-09-11,14.201232,DRV-21069035-13,VBIMMENSTADT,1550000.0000
17021983,4.317509533742762,4.217340096440141,15048.5637,15045.6722,EUR,2016-02-25,0.657084,DRV-21042229-09,UINDU8769,2150000.0000
17024748,21.9138048307375,21.02162622619254,50174.7118,49654.8769,EUR,2018-12-17,3.466119,DRV-21069171-96,SPARBKBLN,1000000.0000
17024756,734.3247130272994,664.8470678960103,157162.6397,154889.5027,EUR,2028-06-19,12.971937,DRV-21069171-96,SPARBKBLN,1000000.0000
17024762,1772.7170201565052,1612.1684275224782,349298.1243,344794.2541,EUR,2028-12-18,13.470225,DRV-21069171-96,SPARBKBLN,2000000.0000
17028402,3.798670117850139,3.7130170067112243,15802.3749,15784.1048,EUR,2016-04-01,0.755646,DRV-21042229-09,UINDU8769,2400000.0000
17029159,5443.134242893158,5562.629957493027,514486.4874,508028.4366,EUR,2019-03-29,3.745379,DRV-21065808-05,SARTORIUSGOE,10000000.0000
17032761,253.4438652039314,262.9787729872101,39306.7616,42239.7858,EUR,2018-09-28,3.247091,DRV-20010812-03,ALFAALUWUT,1000000.0000
17034434,3653.270957199298,3545.7551929393026,96221.1974,100594.9933,EUR,2023-06-30,8.000000,DRV-22107001-13,ENERSUEDPLAN,950882.3200
17039240,7464.242363482083,7639.459110335186,341040.5040,368494.9165,EUR,2018-09-28,3.247091,DRV-22107864-13,GAZPSTGNOFFM,9030775.0000
17041738,1131.738857036577,1029.3078996553554,963352.8149,947890.4986,EUR,2021-09-23,6.234086,DRV-15013854-01,VBPADERBORN,10000000.0000
17046281,498.8756198220634,481.3408203669085,270743.7814,268596.0351,EUR,2017-10-24,2.318959,DRV-20002891-94,FIATBKHEI,10000000.0000
17050554,0.0,0.0,461153.1352,458799.6254,EUR,2019-07-22,4.060232,17050554,VCL18LUX,222626655.0000
17050634,0.2806277553672653,0.3738004824328434,-414126.4506,-411774.6053,EUR,2019-07-22,4.060232,DRV-20019947-01,VWLEASBRAUN,222626655.0000
17050644,0.0,0.0,26454.3437,26326.8428,EUR,2019-07-22,4.060232,17050644,VCL18LUX,12050943.7500
17050665,0.011621730077605903,0.015790091158670395,-23924.1606,-23796.7464,EUR,2019-07-22,4.060232,DRV-20019947-01,VWLEASBRAUN,12050943.7500
17056416,6915.299106606701,6337.992031375446,3304829.4871,3247238.8269,EUR,2024-03-25,8.736481,DRV-10000326-95,EVKRGENKAS,25000000.0000
17058016,104.96447603707811,100.85450114238613,45450.3498,44857.2372,EUR,2019-01-31,3.589322,DRV-21019933-13,BAUMITBHIN,1000000.0000
17063834,23.321432939381708,22.263709125142572,168609.5949,166126.9740,EUR,2019-09-30,4.251882,DRV-21042229-09,UINDU8589,3000000.0000
17067493,17409.801467372097,16930.89723355451,562149.0859,584451.4924,EUR,2023-06-30,8.000000,DRV-22107602-13,STEINPRITBRI,4722973.6600
17072728,4908.2277977387375,4952.539337399437,207990.1930,222257.1909,EUR,2018-12-31,3.504449,DRV-22048641-08,WEALTIMDEMCH,5500000.0000
17072757,8031.644383230078,8104.154117636958,340347.5522,363693.5399,EUR,2018-12-31,3.504449,DRV-22048641-08,WEALTIMDEMCH,9000000.0000
17093155,1925.218190263496,1809.864796188397,35559.8117,36917.2715,EUR,2033-09-30,18.253251,DRV-22067322-09,EVSOZIALWMUE,273750.0000
17098893,0.0,0.0,39338.5133,39280.8133,EUR,2016-12-05,1.434633,17098893,GRUDNIAIPOZ,1003761.2800
17099090,0.0,0.0,58324.8311,58178.8559,EUR,2017-05-05,1.848049,17099090,GRUDNIAIPOZ,1314225.9500
17101797,0.11203061297957756,0.1636411975349475,-551546.2269,-547784.0594,EUR,2017-10-16,2.297056,DRV-20017841-96,VBSAALRUDOLS,20000000.0000
17101805,4.662320409277591,5.417884097005621,-850139.6473,-841174.5224,EUR,2018-10-15,3.293634,DRV-20017841-96,VBSAALRUDOLS,20000000.0000
17101813,0.6524343609716982,0.9143554019720529,303715.2445,303085.2731,EUR,2016-10-14,1.292265,DRV-20017841-96,VBSAALRUDOLS,20000000.0000
17101821,0.0,0.0,115969.1274,115969.3361,EUR,2015-10-14,0.290212,DRV-20017841-96,VBSAALRUDOLS,20000000.0000
17102576,25.076429338697928,27.110094952119123,-592930.2757,-583474.8730,EUR,2020-10-14,5.292265,DRV-12006794-11,RBTORGAU,7500000.0000
17109361,2130.2100478522652,1946.7367931574388,1131503.0738,1110465.7246,EUR,2023-10-16,8.295687,DRV-15013563-09,VBNORDBUCH,10000000.0000
17111621,6295.216133914112,5927.451134461734,500844.1436,521324.3062,EUR,2031-06-30,16.000000,DRV-22108666-13,WINDTAN1FREI,4590000.0000
17113326,14939.712596828616,14061.710298771995,777723.1223,807771.1185,EUR,2030-12-31,15.504449,DRV-22108152-13,GWIIWINDFFM,6689923.4300
17120767,0.0,0.0,-119030.7534,-119030.9488,EUR,2015-07-21,0.057494,DRV-21069171-96,SPARBKBLN,30000000.0000
17120797,0.0,0.0,-79949.7198,-79725.1420,EUR,2016-07-21,1.059548,DRV-21069171-96,SPARBKBLN,7000000.0000
17120821,428.4336527905457,387.8550804391558,130801.8160,128444.2012,EUR,2026-01-21,10.562628,DRV-21069171-96,SPARBKBLN,1000000.0000
17120840,503.1140343274069,455.1518083497213,144919.4088,142540.0647,EUR,2026-10-21,11.310061,DRV-21069171-96,SPARBKBLN,1000000.0000
17120855,827.0320184270653,749.7274153348154,164681.4398,162336.9130,EUR,2028-10-23,13.316906,DRV-21069171-96,SPARBKBLN,1000000.0000
17127576,6733.718141343998,6340.096257917901,360083.9834,374808.2797,EUR,2031-06-30,16.000000,DRV-22108665-13,WINDTAN2FREI,3300000.0000
17129516,3317.5835756461533,2799.070617658555,169469.7761,151660.9176,EUR,2022-04-25,6.819986,DRV-22006381-13,NABALTECSDF,11000000.0000
17129602,3696.299482504733,3364.098852818282,475152.5260,458686.9293,EUR,2020-04-23,4.815879,DRV-22006381-13,NABALTECSDF,15500000.0000
17130937,2864.681031820245,2805.8510180187445,99276.1412,103150.7244,EUR,2023-06-30,8.000000,DRV-22102115-13,SCHLHTKWIKAS,1054484.9200
17132791,0.08552203642552761,0.15671447107270642,-128870.0329,-127906.5582,EUR,2017-10-24,2.318959,DRV-10000075-96,VRALSFELD,5000000.0000
17133042,36.957911205976735,33.877509683673715,24727.2843,24284.0839,EUR,2022-10-24,7.318275,DRV-20009331-13,RBWEINSTADT,250000.0000
17133058,9.490847757787508,9.039508353744187,14451.7197,14239.2756,EUR,2019-10-24,4.317590,DRV-20009331-13,RBWEINSTADT,250000.0000
17144003,5036.077566107412,4816.781049653611,2560908.9194,2538659.8379,EUR,2023-09-29,8.249144,DRV-20011852-06,PSDBKHAN,10000000.0000
17150850,225.66491659782497,200.29286078230456,315186.1192,309499.3945,EUR,2027-03-30,11.748117,DRV-20021742-97,VBBONN,2500000.0000
17150851,221.68814857476067,344.38926117689226,306958.7896,359369.8136,EUR,2027-06-30,12.000000,DRV-20021742-97,VBBONN,2500000.0000
17151164,990.837698353271,903.0892505749883,517115.3709,506612.3086,EUR,2023-10-30,8.334017,DRV-20014942-04,VBNEUULM,5000000.0000
17152032,1930.3293989187264,1753.4420142817469,1021097.4302,1000103.3452,EUR,2023-10-30,8.334017,DRV-15013563-09,VBNORDBUCH,10000000.0000
17156396,297.79980427371675,259.70124573468746,337141.7580,318495.5223,USD,2020-11-02,5.344284,DRV-10020975-03,COSBAPBZUR,13466199.8384
17157894,487.7531071488362,450.0985951257057,364129.1281,371170.2808,EUR,2023-09-29,8.249144,17157894,EDEKABKHBG,6437033.5700
17160444,108.14899307559143,124.09949759492287,25264.2604,27928.5144,EUR,2017-10-30,2.335386,DRV-22066412-11,STROEHERDIL,1000000.0000
17161030,13134.152403595688,12169.741344327243,234254.8358,243671.5395,EUR,2034-03-31,18.751540,DRV-22108684-13,HAPESCHIFZEL,2280000.0000
17163929,1803.7347454250282,1628.576033485399,961430.0022,940466.6748,EUR,2023-11-06,8.353182,DRV-20009475-05,VBESSLINGEN,10000000.0000
17165889,248.74106469790738,227.90368908675316,471412.6032,462574.6661,EUR,2019-11-04,4.347707,DRV-15013854-01,VBPADERBORN,10000000.0000
17177618,9293.401967016107,9414.196253810996,417440.9741,448501.3155,EUR,2018-10-30,3.334702,DRV-22110117-13,PROPCOCITLUX,13632500.0000
17180098,543.36076411101,537.9222672820081,128487.7195,136692.6125,EUR,2020-06-30,5.002053,DRV-22070645-13,ENEONESO3HER,2763736.0000
17180100,122.65047544590365,120.59581862239439,28064.6935,29799.5569,EUR,2020-09-30,5.253935,DRV-22070645-13,ENEONESO3HER,581875.0000
17185338,19955.831908190292,18751.224236080667,481701.6374,474321.0460,EUR,2023-07-31,8.084873,17185338,WEBERMANASTU,3744789.0000
17185498,6959.233953128694,6876.967181837976,437085.2820,455562.0590,EUR,2023-09-29,8.249144,DRV-22108633-13,AGABETKRHEI,3650000.0000
17188122,469.91643069554436,484.2893646707011,34008.2107,37264.5996,EUR,2020-12-30,5.503080,DRV-22097637-13,MASCHSCHMWES,939580.0000
17194548,10066.30149029646,9490.305476614105,11393815.9065,11305603.8122,EUR,2026-11-23,11.400410,17194548,HANNOVESTADT,42000000.0000
17195069,1.48511385007921,1.7920321611827406,-576001.8813,-569934.9263,EUR,2018-05-14,2.872005,DRV-20019805-03,SPARBKMCH,20000000.0000
17195353,0.0,0.0,598307.1598,593120.1816,EUR,2021-10-20,6.308008,17195353,SILVERAR4LUX,326564156.9900
17196055,531.5251922818095,498.60715180044366,622213.0890,606328.5758,EUR,2023-11-13,8.372347,DRV-20016343-94,VRWUERZBURG,17000000.0000
17197464,401569.93862440897,377045.2382797557,9450371.5891,9767896.2493,EUR,2023-11-15,8.377823,DRV-22110990-13,HHJUNG1620GW,113131250.0000
17202817,0.0,0.0,-87887.1475,-87721.5299,EUR,2015-11-16,0.380561,DRV-21069171-96,SPARBKBLN,27000000.0000
17202850,222.5685976027081,201.44405747314076,98169.2566,95918.3444,EUR,2024-02-15,8.629705,DRV-21069171-96,SPARBKBLN,1000000.0000
17202866,252.97774369507454,226.9320593013169,111959.2565,109643.9392,EUR,2024-11-15,9.379876,DRV-21069171-96,SPARBKBLN,1000000.0000
17202890,787.4180983303105,712.1256766492145,154467.7151,152136.8391,EUR,2028-11-15,13.379876,DRV-21069171-96,SPARBKBLN,1000000.0000
17205358,828.464918509697,808.8926730764148,26975.2247,28766.2086,EUR,2023-09-29,8.249144,DRV-22076329-10,TGROSSBESUBO,458300.0000
17214668,1586.391777265259,1530.496737619095,41842.1139,43830.4425,EUR,2023-12-29,8.498288,DRV-22110958-13,ESSLIHEROWAN,449900.0000
17216043,1434.5388617401325,1554.6843199422105,-2360217.5307,-2307708.4906,EUR,2023-11-20,8.391512,DRV-10000326-95,EVKRGENKAS,25000000.0000
17216062,13.628959308382736,13.457742893300615,216915.2641,216915.3696,EUR,2015-11-20,0.391512,DRV-10000326-95,EVKRGENKAS,50000000.0000
17219733,1238.9870295703809,1387.023106275985,508478.8375,497238.8598,EUR,2025-05-21,9.891854,DRV-10000075-96,VRALSFELD,5000000.0000
